vector_id,book_number,chapter_number,book_title,chapter_title,cluster_id,cluster_label,pub_year,cited_year,snippet
7238,4,5,Studying Virtual Math Teams,Interactional Methods and Social Practices in VMT,3,Threading and Response Structure in Chat,2011,2006,"cing  previous utterances, the conversational context and anticipated responses (Stahl,  2006b, ch. 12).  So, we provide support for pointing in chat. The VMT e"
7248,4,5,Studying Virtual Math Teams,Interactional Methods and Social Practices in VMT,7,Group Discourse in Mathematics Problem-Solving,2011,2006,"e discussion of math adjacency pairs already appeared in the final chapter  of (Stahl, 2006b) (which anticipated the studies of this volume) and in (Stahl, 2006"
7248,4,5,Studying Virtual Math Teams,Interactional Methods and Social Practices in VMT,7,Group Discourse in Mathematics Problem-Solving,2011,2006,"apter  of (Stahl, 2006b) (which anticipated the studies of this volume) and in (Stahl, 2006d),  so it is not included in this volume.  Studying Virtual Math Tea"
7248,4,5,Studying Virtual Math Teams,Interactional Methods and Social Practices in VMT,7,Group Discourse in Mathematics Problem-Solving,2011,2006,"he discussion of math adjacency pairs already appeared in the final chapter  of (Stahl, 2006b) (which anticipated the studies of this volume) and in (Stahl, 200"
7248,4,5,Studying Virtual Math Teams,Interactional Methods and Social Practices in VMT,7,Group Discourse in Mathematics Problem-Solving,2011,2006,"hapter  of (Stahl, 2006b) (which anticipated the studies of this volume) and in (Stahl, 2006d),  so it is not included in this volume.  Studying Virtual Math Te"
7310,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,1999,"he formation of groups (Wessner & Pfister, 2001), intertwining of perspectives (Stahl  & Herrmann, 1999) and negotiation of group decisions (Stahl, 2002a; Vogel"
7310,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2002,"g of perspectives (Stahl  & Herrmann, 1999) and negotiation of group decisions (Stahl, 2002a; Vogel et al.,  1987).   This chapter reports on our analysis of a"
7310,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,1999,"the formation of groups (Wessner & Pfister, 2001), intertwining of perspectives (Stahl  & Herrmann, 1999) and negotiation of group decisions (Stahl, 2002a; Voge"
7310,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2002,"ng of perspectives (Stahl  & Herrmann, 1999) and negotiation of group decisions (Stahl, 2002a; Vogel et al.,  1987).   This chapter reports on our analysis of a"
7335,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2006,"ters of the group  meaning in an on-going way as they respond to the discourse (Stahl, 2006b, ch. 16).  On the other hand, the formative roles of adjacency pair"
7335,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2006,"eters of the group  meaning in an on-going way as they respond to the discourse (Stahl, 2006b, ch. 16).  On the other hand, the formative roles of adjacency pai"
7340,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,19,Collaborative Mathematical Meaning-Making,2006,2006,"’s proposal, and as a  consequence it is ignored and left as a failed proposal (Stahl, 2006b, ch. 21).   Mic’s next turn (lines 360-364) picks up on the 30,000,"
7340,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,19,Collaborative Mathematical Meaning-Making,2006,2006,"n’s proposal, and as a  consequence it is ignored and left as a failed proposal (Stahl, 2006b, ch. 21).   Mic’s next turn (lines 360-364) picks up on the 30,000"
7348,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,3,Threading and Response Structure in Chat,2006,2006,"ive references to anticipated future  responses or actions of other people (see Stahl, 2006b, ch. 12). The references weave  a temporal fabric of discourse that"
7348,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,3,Threading and Response Structure in Chat,2006,2006,"tive references to anticipated future  responses or actions of other people (see Stahl, 2006b, ch. 12). The references weave  a temporal fabric of discourse tha"
7351,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,3,Threading and Response Structure in Chat,2006,2006,"seemed to play a prominent role. I called it the math proposal  adjacency pair (Stahl, 2006b, ch. 21). In that chat, a math proposal adjacency pair  consisted o"
7351,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,3,Threading and Response Structure in Chat,2006,2006,"seemed to play a prominent role. I called it the math proposal  adjacency pair (Stahl, 2006b, ch. 21). In that chat, a math proposal adjacency pair  consisted"
7355,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,19,Collaborative Mathematical Meaning-Making,2006,2006,"nstruct. So we can  attribute group cognition or intelligence to the group (see Stahl, 2006b, esp. ch. 19).  Unfortunately, the group of students in the chat lo"
7355,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,19,Collaborative Mathematical Meaning-Making,2006,2006,"onstruct. So we can  attribute group cognition or intelligence to the group (see Stahl, 2006b, esp. ch. 19).  Unfortunately, the group of students in the chat l"
7356,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2006,"attribute group cognition or intelligence to the group (see Stahl, 2006b, esp. ch. 19).  Unfortunately, the group of students in the chat lo"
7356,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,11,Group Cognition in Collaborative Learning,2006,2006,"attribute group cognition or intelligence to the group (see Stahl, 2006b, esp. ch. 19).  Unfortunately, the group of students in the chat l"
7363,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,5,Perspectives and Knowledge Construction Systems,2006,2002,"be useful to distinguish and sometimes to separate individual and group work  (Stahl, 2002a). Individual whiteboards for students to sketch out ideas before sh"
7363,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,5,Perspectives and Knowledge Construction Systems,2006,2002,"y be useful to distinguish and sometimes to separate individual and group work  (Stahl, 2002a). Individual whiteboards for students to sketch out ideas before s"
7364,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,5,Perspectives and Knowledge Construction Systems,2006,2006,"Computers  can filter or tailor different views or computational perspectives (Stahl, 2006b, ch. 6)  Studying Virtual Math Teams     102  of materials in the c"
7364,4,6,Studying Virtual Math Teams,From Individual Representations to Group Cognition,5,Perspectives and Knowledge Construction Systems,2006,2006,". Computers  can filter or tailor different views or computational perspectives (Stahl, 2006b, ch. 6)  Studying Virtual Math Teams     102  of materials in the"
7452,4,7,Studying Virtual Math Teams,Introduction to Part II: Studying Group Cognition in Virtual,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"of meaning.  Chapter 8: The Co-Construction of Questioning  In Group Cognition (Stahl, 2006b, ch. 21, esp. p. 454f; 2006e), it was suggested that  VMT chats wer"
7452,4,7,Studying Virtual Math Teams,Introduction to Part II: Studying Group Cognition in Virtual,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"of meaning.  Chapter 8: The Co-Construction of Questioning  In Group Cognition (Stahl, 2006b, ch. 21, esp. p. 454f; 2006e), it was suggested that  VMT chats we"
7519,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"duals, but as something that is  constituted in the discourse within the group (Stahl, 2006b, ch. 16). Nor is the group"
7519,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"iduals, but as something that is  constituted in the discourse within the group (Stahl, 2006b, ch. 16). Nor is the group"
7520,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"duals, but as something that is  constituted in the discourse within the group (Stahl, 2006b, ch. 16). Nor is the group  viewed as pre-existing as a set of peop"
7520,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"iduals, but as something that is  constituted in the discourse within the group (Stahl, 2006b, ch. 16). Nor is the group  viewed as pre-existing as a set of peo"
7521,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"Teams     127  and externalized in their communities as certifiable knowledge” (Stahl, 2006a, p. 16).  Thus, small-group interaction can play a pivotal mediatin"
7521,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,11,Group Cognition in Collaborative Learning,2009,2006,"Teams     127  and externalized in their communities as certifiable knowledge” (Stahl, 2006a, p. 16).  Thus, small-group interaction can play a pivotal mediati"
7522,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"f math proposals, other adjacency pairs and a  variety of interaction methods” (Stahl, 2006e, p. 85)."
7522,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"of math proposals, other adjacency pairs and a  variety of interaction methods” (Stahl, 2006e, p. 85)."
7523,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"f math proposals, other adjacency pairs and a  variety of interaction methods” (Stahl, 2006e, p. 85).  The analysis presented here of interactions that bridge g"
7523,4,8,Studying Virtual Math Teams,The Sequential Co-construction of the Joint Problem Space,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"of math proposals, other adjacency pairs and a  variety of interaction methods” (Stahl, 2006e, p. 85).  The analysis presented here of interactions that bridge"
7596,4,9,Studying Virtual Math Teams,"The Organization of Graphical, Narrative and Symbolic Intera",7,Group Discourse in Mathematics Problem-Solving,2009,2006,"th Teams     131  been interested in this issue for some time. Group Cognition (Stahl, 2006b) documents  a decade of background to the VMT research reported her"
7596,4,9,Studying Virtual Math Teams,"The Organization of Graphical, Narrative and Symbolic Intera",7,Group Discourse in Mathematics Problem-Solving,2009,2006,"ath Teams     131  been interested in this issue for some time. Group Cognition (Stahl, 2006b) documents  a decade of background to the VMT research reported he"
7614,4,9,Studying Virtual Math Teams,"The Organization of Graphical, Narrative and Symbolic Intera",4,Virtual Math Teams Project and Online Collaboration,2009,2006,"ose analysis of the process of collaboration itself (Dillenbourg  et al., 1996; Stahl et al., 2006). In an effort to investigate the organization of  interactio"
