vector_id,book_number,chapter_number,book_title,chapter_title,chunk_index,chunk_page,pub_year,cluster_id,cluster_label
331,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,16,5,2010,18,"Marx, Heidegger, and Historical Ontology"
332,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,17,5,2010,18,"Marx, Heidegger, and Historical Ontology"
333,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,18,6,2010,0,Heidegger's Philosophy of Understanding and Being
334,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,19,6,2010,18,"Marx, Heidegger, and Historical Ontology"
335,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,20,6,2010,18,"Marx, Heidegger, and Historical Ontology"
336,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,21,6,2010,18,"Marx, Heidegger, and Historical Ontology"
337,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,22,7,2010,18,"Marx, Heidegger, and Historical Ontology"
338,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,23,7,2010,18,"Marx, Heidegger, and Historical Ontology"
339,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,24,7,2010,18,"Marx, Heidegger, and Historical Ontology"
340,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,25,7,2010,18,"Marx, Heidegger, and Historical Ontology"
341,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,26,8,2010,0,Heidegger's Philosophy of Understanding and Being
342,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,27,8,2010,18,"Marx, Heidegger, and Historical Ontology"
343,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,28,8,2010,18,"Marx, Heidegger, and Historical Ontology"
344,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,29,9,2010,0,Heidegger's Philosophy of Understanding and Being
345,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,30,9,2010,18,"Marx, Heidegger, and Historical Ontology"
346,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,31,9,2010,18,"Marx, Heidegger, and Historical Ontology"
347,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,32,9,2010,18,"Marx, Heidegger, and Historical Ontology"
348,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,33,10,2010,18,"Marx, Heidegger, and Historical Ontology"
349,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,34,10,2010,18,"Marx, Heidegger, and Historical Ontology"
350,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,35,10,2010,18,"Marx, Heidegger, and Historical Ontology"
351,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,36,11,2010,18,"Marx, Heidegger, and Historical Ontology"
352,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,37,11,2010,18,"Marx, Heidegger, and Historical Ontology"
353,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,38,11,2010,18,"Marx, Heidegger, and Historical Ontology"
354,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,39,11,2010,18,"Marx, Heidegger, and Historical Ontology"
355,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,40,12,2010,18,"Marx, Heidegger, and Historical Ontology"
356,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,41,12,2010,18,"Marx, Heidegger, and Historical Ontology"
357,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,42,12,2010,18,"Marx, Heidegger, and Historical Ontology"
358,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,43,13,2010,18,"Marx, Heidegger, and Historical Ontology"
359,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,44,13,2010,18,"Marx, Heidegger, and Historical Ontology"
360,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,45,13,2010,18,"Marx, Heidegger, and Historical Ontology"
361,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,46,13,2010,18,"Marx, Heidegger, and Historical Ontology"
362,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,47,14,2010,18,"Marx, Heidegger, and Historical Ontology"
363,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,48,14,2010,18,"Marx, Heidegger, and Historical Ontology"
364,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,49,14,2010,0,Heidegger's Philosophy of Understanding and Being
365,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,50,14,2010,18,"Marx, Heidegger, and Historical Ontology"
366,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,51,15,2010,18,"Marx, Heidegger, and Historical Ontology"
367,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,52,15,2010,18,"Marx, Heidegger, and Historical Ontology"
368,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,53,15,2010,18,"Marx, Heidegger, and Historical Ontology"
369,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,54,16,2010,18,"Marx, Heidegger, and Historical Ontology"
370,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,55,16,2010,18,"Marx, Heidegger, and Historical Ontology"
371,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,56,16,2010,18,"Marx, Heidegger, and Historical Ontology"
372,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,57,16,2010,18,"Marx, Heidegger, and Historical Ontology"
373,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,58,17,2010,18,"Marx, Heidegger, and Historical Ontology"
374,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,59,17,2010,18,"Marx, Heidegger, and Historical Ontology"
375,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,60,17,2010,18,"Marx, Heidegger, and Historical Ontology"
376,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,61,18,2010,18,"Marx, Heidegger, and Historical Ontology"
377,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,62,18,2010,18,"Marx, Heidegger, and Historical Ontology"
378,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,63,18,2010,18,"Marx, Heidegger, and Historical Ontology"
379,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,64,18,2010,18,"Marx, Heidegger, and Historical Ontology"
380,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,65,19,2010,18,"Marx, Heidegger, and Historical Ontology"
381,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,66,19,2010,18,"Marx, Heidegger, and Historical Ontology"
382,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,67,19,2010,18,"Marx, Heidegger, and Historical Ontology"
383,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,68,19,2010,18,"Marx, Heidegger, and Historical Ontology"
384,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,69,20,2010,18,"Marx, Heidegger, and Historical Ontology"
385,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,70,20,2010,18,"Marx, Heidegger, and Historical Ontology"
386,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,71,20,2010,18,"Marx, Heidegger, and Historical Ontology"
387,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,72,21,2010,18,"Marx, Heidegger, and Historical Ontology"
388,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,73,21,2010,18,"Marx, Heidegger, and Historical Ontology"
389,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,74,21,2010,18,"Marx, Heidegger, and Historical Ontology"
390,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,75,21,2010,18,"Marx, Heidegger, and Historical Ontology"
391,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,76,22,2010,18,"Marx, Heidegger, and Historical Ontology"
392,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,77,22,2010,18,"Marx, Heidegger, and Historical Ontology"
393,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,78,22,2010,18,"Marx, Heidegger, and Historical Ontology"
394,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,79,22,2010,18,"Marx, Heidegger, and Historical Ontology"
395,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,80,23,2010,18,"Marx, Heidegger, and Historical Ontology"
396,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,81,23,2010,18,"Marx, Heidegger, and Historical Ontology"
397,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,82,23,2010,18,"Marx, Heidegger, and Historical Ontology"
398,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,83,24,2010,18,"Marx, Heidegger, and Historical Ontology"
399,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,84,24,2010,18,"Marx, Heidegger, and Historical Ontology"
400,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,85,24,2010,18,"Marx, Heidegger, and Historical Ontology"
401,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,86,24,2010,18,"Marx, Heidegger, and Historical Ontology"
402,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,87,25,2010,18,"Marx, Heidegger, and Historical Ontology"
403,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,88,25,2010,18,"Marx, Heidegger, and Historical Ontology"
404,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,89,25,2010,18,"Marx, Heidegger, and Historical Ontology"
405,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,90,26,2010,18,"Marx, Heidegger, and Historical Ontology"
406,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,91,26,2010,18,"Marx, Heidegger, and Historical Ontology"
407,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,92,26,2010,18,"Marx, Heidegger, and Historical Ontology"
408,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,93,26,2010,18,"Marx, Heidegger, and Historical Ontology"
409,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,94,27,2010,18,"Marx, Heidegger, and Historical Ontology"
410,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,95,27,2010,18,"Marx, Heidegger, and Historical Ontology"
411,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,96,27,2010,18,"Marx, Heidegger, and Historical Ontology"
412,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,97,27,2010,18,"Marx, Heidegger, and Historical Ontology"
413,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,98,28,2010,18,"Marx, Heidegger, and Historical Ontology"
414,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,99,28,2010,18,"Marx, Heidegger, and Historical Ontology"
415,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,100,28,2010,18,"Marx, Heidegger, and Historical Ontology"
416,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,101,29,2010,18,"Marx, Heidegger, and Historical Ontology"
417,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,102,29,2010,18,"Marx, Heidegger, and Historical Ontology"
418,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,103,29,2010,18,"Marx, Heidegger, and Historical Ontology"
419,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,104,29,2010,18,"Marx, Heidegger, and Historical Ontology"
420,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,105,30,2010,18,"Marx, Heidegger, and Historical Ontology"
421,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,106,30,2010,18,"Marx, Heidegger, and Historical Ontology"
422,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,107,30,2010,18,"Marx, Heidegger, and Historical Ontology"
423,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,108,30,2010,18,"Marx, Heidegger, and Historical Ontology"
424,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,109,31,2010,18,"Marx, Heidegger, and Historical Ontology"
425,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,110,31,2010,18,"Marx, Heidegger, and Historical Ontology"
426,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,111,31,2010,18,"Marx, Heidegger, and Historical Ontology"
427,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,112,32,2010,18,"Marx, Heidegger, and Historical Ontology"
428,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,113,32,2010,18,"Marx, Heidegger, and Historical Ontology"
429,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,114,32,2010,18,"Marx, Heidegger, and Historical Ontology"
430,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,115,32,2010,18,"Marx, Heidegger, and Historical Ontology"
431,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,116,33,2010,18,"Marx, Heidegger, and Historical Ontology"
432,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,117,33,2010,18,"Marx, Heidegger, and Historical Ontology"
433,1,5,Marx and Heidegger,Chapter V. Research: The Grundrisse,118,33,2010,18,"Marx, Heidegger, and Historical Ontology"
544,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,0,1,2010,18,"Marx, Heidegger, and Historical Ontology"
545,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,1,1,2010,18,"Marx, Heidegger, and Historical Ontology"
546,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,2,1,2010,18,"Marx, Heidegger, and Historical Ontology"
547,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,3,1,2010,18,"Marx, Heidegger, and Historical Ontology"
548,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,4,2,2010,18,"Marx, Heidegger, and Historical Ontology"
549,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,5,2,2010,18,"Marx, Heidegger, and Historical Ontology"
550,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,6,2,2010,18,"Marx, Heidegger, and Historical Ontology"
551,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,7,3,2010,18,"Marx, Heidegger, and Historical Ontology"
552,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,8,3,2010,18,"Marx, Heidegger, and Historical Ontology"
553,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,9,3,2010,18,"Marx, Heidegger, and Historical Ontology"
554,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,10,3,2010,18,"Marx, Heidegger, and Historical Ontology"
555,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,11,4,2010,18,"Marx, Heidegger, and Historical Ontology"
556,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,12,4,2010,18,"Marx, Heidegger, and Historical Ontology"
557,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,13,4,2010,18,"Marx, Heidegger, and Historical Ontology"
558,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,14,5,2010,18,"Marx, Heidegger, and Historical Ontology"
559,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,15,5,2010,18,"Marx, Heidegger, and Historical Ontology"
560,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,16,5,2010,18,"Marx, Heidegger, and Historical Ontology"
561,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,17,5,2010,18,"Marx, Heidegger, and Historical Ontology"
562,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,18,6,2010,18,"Marx, Heidegger, and Historical Ontology"
563,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,19,6,2010,18,"Marx, Heidegger, and Historical Ontology"
564,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,20,6,2010,18,"Marx, Heidegger, and Historical Ontology"
565,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,21,7,2010,18,"Marx, Heidegger, and Historical Ontology"
566,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,22,7,2010,18,"Marx, Heidegger, and Historical Ontology"
567,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,23,7,2010,18,"Marx, Heidegger, and Historical Ontology"
568,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,24,7,2010,18,"Marx, Heidegger, and Historical Ontology"
569,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,25,8,2010,18,"Marx, Heidegger, and Historical Ontology"
570,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,26,8,2010,18,"Marx, Heidegger, and Historical Ontology"
571,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,27,8,2010,18,"Marx, Heidegger, and Historical Ontology"
572,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,28,9,2010,18,"Marx, Heidegger, and Historical Ontology"
573,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,29,9,2010,18,"Marx, Heidegger, and Historical Ontology"
574,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,30,9,2010,18,"Marx, Heidegger, and Historical Ontology"
575,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,31,9,2010,18,"Marx, Heidegger, and Historical Ontology"
576,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,32,10,2010,18,"Marx, Heidegger, and Historical Ontology"
577,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,33,10,2010,18,"Marx, Heidegger, and Historical Ontology"
578,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,34,10,2010,18,"Marx, Heidegger, and Historical Ontology"
579,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,35,11,2010,18,"Marx, Heidegger, and Historical Ontology"
580,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,36,11,2010,18,"Marx, Heidegger, and Historical Ontology"
581,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,37,11,2010,18,"Marx, Heidegger, and Historical Ontology"
582,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,38,11,2010,18,"Marx, Heidegger, and Historical Ontology"
583,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,39,12,2010,18,"Marx, Heidegger, and Historical Ontology"
584,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,40,12,2010,18,"Marx, Heidegger, and Historical Ontology"
585,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,41,12,2010,18,"Marx, Heidegger, and Historical Ontology"
586,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,42,13,2010,18,"Marx, Heidegger, and Historical Ontology"
587,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,43,13,2010,18,"Marx, Heidegger, and Historical Ontology"
588,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,44,13,2010,18,"Marx, Heidegger, and Historical Ontology"
589,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,45,13,2010,18,"Marx, Heidegger, and Historical Ontology"
590,1,6,Marx and Heidegger,Chapter VI. Presentation: Capital,46,14,2010,18,"Marx, Heidegger, and Historical Ontology"
